t,T,xdot,x,idx
3015,453,0.0000778,0.8015,180
3016,453,0.00007775,0.8016,180
3017,453,0.0000779,0.8017,180
3018,453,0.00007806,0.8017,180
3019,453,0.00007811,0.8018,180
3020,453,0.00007806,0.8019,180
3021,453,0.00007803,0.802,180
3022,453,0.00007792,0.8021,180
3023,453,0.0000778,0.8021,180
3024,453,0.0000777,0.8022,180
3025,453,0.00007741,0.8023,180
3026,453,0.00007723,0.8024,180
3027,453,0.00007709,0.8024,180
3028,453,0.00007697,0.8025,180
3029,453,0.00007689,0.8026,180
3030,453,0.00007691,0.8027,180
3031,453,0.00007693,0.8027,180
3032,453,0.00007691,0.8028,180
3033,453,0.00007695,0.8029,180
3034,453,0.00007689,0.803,180
3035,453,0.00007681,0.8031,180
3036,453,0.00007678,0.8031,180
3037,453,0.00007661,0.8032,180
3038,453,0.00007651,0.8033,180
3039,453,0.00007648,0.8034,180
3040,453,0.00007647,0.8034,180
3041,453,0.00007661,0.8035,180
3042,453,0.00007675,0.8036,180
3043,453,0.00007685,0.8037,180
3044,453,0.0000769,0.8037,180
3045,453,0.00007689,0.8038,180
3046,453,0.00007682,0.8039,180
3047,453,0.00007673,0.804,180
3048,453,0.00007652,0.8041,180
3049,453,0.00007628,0.8041,180
3050,453,0.00007624,0.8042,180
3051,453,0.00007623,0.8043,180
3052,453,0.00007617,0.8044,180
3053,453,0.00007638,0.8044,180
3054,453,0.00007642,0.8045,180
3055,453,0.00007632,0.8046,180
3056,453,0.00007629,0.8047,180
3057,453,0.00007623,0.8047,180
3058,453,0.0000762,0.8048,180
3059,453,0.00007619,0.8049,180
3060,453,0.00007622,0.805,180
3061,453,0.00007624,0.805,180
3062,453,0.00007626,0.8051,180
3063,453,0.00007633,0.8052,180
3064,453,0.00007641,0.8053,180
3065,453,0.00007626,0.8054,180
3066,453,0.00007618,0.8054,180
3067,453,0.00007614,0.8055,180
3068,453,0.00007609,0.8056,180
3069,453,0.00007584,0.8057,180
3070,453,0.00007567,0.8057,180
3071,453,0.00007558,0.8058,180
3072,453,0.00007555,0.8059,180
3073,453,0.0000753,0.806,180
3074,453,0.00007511,0.806,180
3075,453,0.000075,0.8061,180
3076,453,0.00007492,0.8062,180
3077,453,0.00007474,0.8063,180
3078,453,0.00007456,0.8063,180
3079,453,0.00007442,0.8064,180
3080,453,0.0000743,0.8065,180
3081,453,0.00007418,0.8066,180
3082,453,0.00007404,0.8066,180
3083,453,0.00007395,0.8067,180
3084,453,0.00007391,0.8068,180
3085,453,0.00007387,0.8069,180
3086,453,0.00007387,0.8069,180
3087,453,0.00007389,0.807,180
3088,453,0.00007387,0.8071,180
3089,453,0.00007393,0.8071,180
3090,453,0.00007399,0.8072,180
3091,453,0.00007401,0.8073,180
3092,453,0.00007403,0.8074,180
3093,453,0.00007395,0.8074,180
3094,453,0.00007386,0.8075,180
3095,453,0.00007374,0.8076,180
3096,453,0.00007359,0.8077,180
3097,453,0.00007339,0.8077,180
3098,453,0.00007329,0.8078,180
3099,453,0.0000732,0.8079,180
3100,453,0.0000731,0.808,180
3101,453,0.00007315,0.808,180
3102,453,0.00007315,0.8081,180
3103,453,0.00007314,0.8082,180
3104,453,0.00007317,0.8082,180
3105,453,0.00007324,0.8083,180
3106,453,0.00007336,0.8084,180
3107,453,0.00007344,0.8085,180
3108,453,0.00007353,0.8085,180
3109,453,0.00007357,0.8086,180
3110,453,0.00007359,0.8087,180
3111,453,0.00007357,0.8088,180
3112,453,0.00007354,0.8088,180
3113,453,0.00007333,0.8089,180
3114,453,0.00007315,0.809,180
3115,453,0.00007308,0.8091,180
3116,453,0.00007302,0.8091,180
3117,453,0.00007282,0.8092,180
3118,453,0.00007268,0.8093,180
3119,453,0.00007253,0.8093,180
3120,453,0.00007239,0.8094,180
3121,453,0.00007226,0.8095,180
3122,453,0.00007219,0.8096,180
3123,453,0.00007214,0.8096,180
3124,453,0.00007207,0.8097,180
3125,453,0.00007221,0.8098,180
3126,453,0.00007227,0.8099,180
3127,453,0.00007225,0.8099,180
3128,453,0.00007217,0.81,180
3129,453,0.00007213,0.8101,180
3130,453,0.00007208,0.8101,180
3131,453,0.00007201,0.8102,180
3132,453,0.00007195,0.8103,180
3133,453,0.00007181,0.8104,180
3134,453,0.00007174,0.8104,180
3135,453,0.0000717,0.8105,180
3136,453,0.00007165,0.8106,180
3137,453,0.0000717,0.8106,180
3138,453,0.0000717,0.8107,180
3139,453,0.0000716,0.8108,180
3140,453,0.00007148,0.8109,180
3141,453,0.00007139,0.8109,180
3142,453,0.00007133,0.811,180
3143,453,0.00007127,0.8111,180
3144,453,0.0000712,0.8111,180
3145,453,0.00007113,0.8112,180
3146,453,0.00007105,0.8113,180
3147,453,0.00007092,0.8114,180
3148,453,0.00007072,0.8114,180
3149,453,0.0000705,0.8115,180
3150,453,0.00007033,0.8116,180
3151,453,0.0000702,0.8116,180
3152,453,0.00007007,0.8117,180
3153,453,0.00006995,0.8118,180
3154,453,0.00006979,0.8119,180
3155,453,0.00006962,0.8119,180
3156,453,0.00006948,0.812,180
3157,453,0.00006941,0.8121,180
3158,453,0.00006939,0.8121,180
3159,453,0.00006941,0.8122,180
3160,453,0.00006947,0.8123,180
3161,453,0.00006959,0.8123,180
3162,453,0.00006955,0.8124,180
3163,453,0.00006947,0.8125,180
3164,453,0.00006941,0.8125,180
3165,453,0.00006924,0.8126,180
3166,453,0.00006915,0.8127,180
3167,453,0.00006912,0.8128,180
3168,453,0.00006917,0.8128,180
3169,453,0.00006916,0.8129,180
3170,453,0.0000691,0.813,180
3171,453,0.00006897,0.813,180
3172,453,0.00006887,0.8131,180
3173,453,0.00006881,0.8132,180
3174,453,0.00006881,0.8132,180
3175,453,0.00006885,0.8133,180
3176,453,0.00006885,0.8134,180
3177,453,0.00006897,0.8134,180
3178,453,0.00006907,0.8135,180
3179,453,0.00006907,0.8136,180
3180,453,0.000069,0.8137,180
3181,453,0.00006885,0.8137,180
3182,453,0.00006879,0.8138,180
3183,453,0.0000687,0.8139,180
3184,453,0.00006855,0.8139,180
3185,453,0.00006842,0.814,180
3186,453,0.00006836,0.8141,180
3187,453,0.0000683,0.8141,180
3188,453,0.0000682,0.8142,180
3189,453,0.00006805,0.8143,180
3190,453,0.00006793,0.8143,180
3191,453,0.00006783,0.8144,180
3192,453,0.00006767,0.8145,180
3193,453,0.0000675,0.8145,180
3194,453,0.00006741,0.8146,180
3195,453,0.00006737,0.8147,180
3196,453,0.00006733,0.8147,180
3197,453,0.00006745,0.8148,180
3198,453,0.00006755,0.8149,180
3199,453,0.00006768,0.8149,180
3200,453,0.0000678,0.815,180
3201,453,0.00006795,0.8151,180
3202,453,0.00006799,0.8151,180
3203,453,0.00006801,0.8152,180
3204,453,0.00006802,0.8153,180
3205,453,0.00006783,0.8154,180
3206,453,0.00006763,0.8154,180
3207,453,0.00006749,0.8155,180
3208,453,0.00006734,0.8156,180
3209,453,0.00006703,0.8156,180
3210,453,0.00006689,0.8157,180
3211,453,0.00006688,0.8158,180
3212,453,0.00006692,0.8158,180
3213,453,0.00006701,0.8159,180
3214,453,0.00006713,0.816,180
3215,453,0.00006731,0.816,180
3216,453,0.0000675,0.8161,180
3217,453,0.00006762,0.8162,180
3218,453,0.00006766,0.8162,180
3219,453,0.00006759,0.8163,180
3220,453,0.00006744,0.8164,180
3221,453,0.00006727,0.8164,180
3222,453,0.00006719,0.8165,180
3223,453,0.00006711,0.8166,180
3224,453,0.00006704,0.8166,180
3225,453,0.00006699,0.8167,180
3226,453,0.00006685,0.8168,180
3227,453,0.00006668,0.8168,180
3228,453,0.00006651,0.8169,180
3229,453,0.00006623,0.817,180
3230,453,0.00006609,0.817,180
3231,453,0.00006595,0.8171,180
3232,453,0.00006583,0.8172,180
3233,453,0.00006595,0.8172,180
3234,453,0.000066,0.8173,180
3235,453,0.00006602,0.8174,180
3236,453,0.00006606,0.8174,180
3237,453,0.00006623,0.8175,180
3238,453,0.00006633,0.8176,180
3239,453,0.00006638,0.8176,180
3240,453,0.0000664,0.8177,180
3241,453,0.00006632,0.8178,180
3242,453,0.00006625,0.8178,180
3243,453,0.00006611,0.8179,180
3244,453,0.000066,0.818,180
3245,453,0.00006566,0.818,180
3246,453,0.00006541,0.8181,180
3247,453,0.00006519,0.8182,180
3248,453,0.00006503,0.8182,180
3249,453,0.00006486,0.8183,180
3250,453,0.00006468,0.8183,180
3251,453,0.0000645,0.8184,180
3252,453,0.00006435,0.8185,180
3253,453,0.00006424,0.8185,180
3254,453,0.00006421,0.8186,180
3255,453,0.0000642,0.8187,180
3256,453,0.00006419,0.8187,180
3257,453,0.0000643,0.8188,180
3258,453,0.00006443,0.8189,180
3259,453,0.00006455,0.8189,180
3260,453,0.00006465,0.819,180
3261,453,0.0000648,0.8191,180
3262,453,0.00006486,0.8191,180
3263,453,0.00006486,0.8192,180
3264,453,0.00006487,0.8192,180
3265,453,0.00006481,0.8193,180
3266,453,0.0000647,0.8194,180
3267,453,0.00006464,0.8194,180
3268,453,0.00006464,0.8195,180
3269,453,0.00006455,0.8196,180
3270,453,0.00006449,0.8196,180
3271,453,0.00006437,0.8197,180
3272,453,0.00006419,0.8198,180
3273,453,0.00006401,0.8198,180
3274,453,0.00006386,0.8199,180
3275,453,0.00006374,0.82,180
3276,453,0.00006366,0.82,180
3277,453,0.00006379,0.8201,180
3278,453,0.00006387,0.8201,180
3279,453,0.00006404,0.8202,180
3280,453,0.00006422,0.8203,180
3281,453,0.00006444,0.8203,180
3282,453,0.00006444,0.8204,180
3283,453,0.00006433,0.8205,180
3284,453,0.00006419,0.8205,180
3285,453,0.00006381,0.8206,180
3286,453,0.00006353,0.8207,180
3287,453,0.00006327,0.8207,180
3288,453,0.00006301,0.8208,180
3289,453,0.00006291,0.8209,180
3290,453,0.00006288,0.8209,180
3291,453,0.00006288,0.821,180
3292,453,0.0000629,0.821,180
3293,453,0.00006301,0.8211,180
3294,453,0.00006306,0.8212,180
3295,453,0.00006312,0.8212,180
3296,453,0.00006311,0.8213,180
3297,453,0.00006297,0.8214,180
3298,453,0.00006282,0.8214,180
3299,453,0.00006267,0.8215,180
3300,453,0.00006254,0.8215,180
3301,453,0.00006241,0.8216,180
3302,453,0.00006233,0.8217,180
3303,453,0.00006225,0.8217,180
3304,453,0.00006212,0.8218,180
3305,453,0.00006229,0.8219,180
3306,453,0.00006247,0.8219,180
3307,453,0.0000626,0.822,180
3308,453,0.00006265,0.822,180
3309,453,0.00006278,0.8221,180
3310,453,0.0000628,0.8222,180
3311,453,0.00006278,0.8222,180
3312,453,0.00006273,0.8223,180
3313,453,0.00006244,0.8224,180
3314,453,0.00006229,0.8224,180
3315,453,0.00006217,0.8225,180
3316,453,0.00006205,0.8225,180
3317,453,0.00006189,0.8226,180
3318,453,0.00006177,0.8227,180
3319,453,0.00006163,0.8227,180
3320,453,0.00006151,0.8228,180
3321,453,0.00006147,0.8229,180
3322,453,0.00006148,0.8229,180
3323,453,0.00006147,0.823,180
3324,453,0.0000614,0.823,180
3325,453,0.00006153,0.8231,180
3326,453,0.00006159,0.8232,180
3327,453,0.00006168,0.8232,180
3328,453,0.00006173,0.8233,180
3329,453,0.00006163,0.8233,180
3330,453,0.00006146,0.8234,180
3331,453,0.00006122,0.8235,180
3332,453,0.00006101,0.8235,180
3333,453,0.00006049,0.8236,180
3334,453,0.00006025,0.8236,180
3335,453,0.00006015,0.8237,180
3336,453,0.00006007,0.8238,180
3337,453,0.00006015,0.8238,180
3338,453,0.00006018,0.8239,180
3339,453,0.00006019,0.824,180
3340,453,0.00006017,0.824,180
3341,453,0.00006018,0.8241,180
3342,453,0.00006016,0.8241,180
3343,453,0.00006022,0.8242,180
3344,453,0.0000603,0.8243,180
3345,453,0.0000603,0.8243,180
3346,453,0.00006034,0.8244,180
3347,453,0.00006041,0.8244,180
3348,453,0.00006044,0.8245,180
3349,453,0.00006053,0.8246,180
3350,453,0.00006061,0.8246,180
3351,453,0.00006072,0.8247,180
3352,453,0.0000608,0.8247,180
3353,453,0.00006081,0.8248,180
3354,453,0.00006084,0.8249,180
3355,453,0.00006083,0.8249,180
3356,453,0.00006076,0.825,180
3357,453,0.00006061,0.825,180
3358,453,0.00006048,0.8251,180
3359,453,0.00006032,0.8252,180
3360,453,0.00006007,0.8252,180
3361,453,0.0000597,0.8253,180
3362,453,0.00005952,0.8253,180
3363,453,0.00005934,0.8254,180
3364,453,0.00005912,0.8255,180
3365,453,0.00005886,0.8255,180
3366,453,0.00005871,0.8256,180
3367,453,0.00005867,0.8256,180
3368,453,0.0000587,0.8257,180
3369,453,0.00005886,0.8258,180
3370,453,0.00005898,0.8258,180
3371,453,0.00005903,0.8259,180
3372,453,0.00005896,0.8259,180
3373,453,0.00005897,0.826,180
3374,453,0.00005898,0.826,180
3375,453,0.00005903,0.8261,180
3376,453,0.00005908,0.8262,180
3377,453,0.00005907,0.8262,180
3378,453,0.0000592,0.8263,180
3379,453,0.00005927,0.8263,180
3380,453,0.0000593,0.8264,180
3381,453,0.00005945,0.8265,180
3382,453,0.00005952,0.8265,180
3383,453,0.00005955,0.8266,180
3384,453,0.00005959,0.8266,180
3385,453,0.0000595,0.8267,180
3386,453,0.00005936,0.8268,180
3387,453,0.00005916,0.8268,180
3388,453,0.00005898,0.8269,180
3389,453,0.00005876,0.8269,180
3390,453,0.00005863,0.827,180
3391,453,0.00005856,0.8271,180
3392,453,0.00005846,0.8271,180
3393,453,0.0000584,0.8272,180
3394,453,0.00005831,0.8272,180
3395,453,0.00005823,0.8273,180
3396,453,0.00005814,0.8273,180
3397,453,0.00005795,0.8274,180
3398,453,0.00005792,0.8275,180
3399,453,0.00005791,0.8275,180
3400,453,0.00005794,0.8276,180
3401,453,0.00005817,0.8276,180
3402,453,0.00005828,0.8277,180
3403,453,0.00005835,0.8278,180
3404,453,0.0000584,0.8278,180
3405,453,0.0000584,0.8279,180
3406,453,0.00005825,0.8279,180
3407,453,0.00005808,0.828,180
3408,453,0.00005786,0.828,180
3409,453,0.00005759,0.8281,180
3410,453,0.00005758,0.8282,180
3411,453,0.00005759,0.8282,180
3412,453,0.00005756,0.8283,180
3413,453,0.00005771,0.8283,180
3414,453,0.00005769,0.8284,180
3415,453,0.00005763,0.8284,180
3416,453,0.00005753,0.8285,180
3417,453,0.00005738,0.8286,180
3418,453,0.00005731,0.8286,180
3419,453,0.00005725,0.8287,180
3420,453,0.00005722,0.8287,180
3421,453,0.00005722,0.8288,180
3422,453,0.00005711,0.8288,180
3423,453,0.00005707,0.8289,180
3424,453,0.00005704,0.829,180
3425,453,0.0000569,0.829,180
3426,453,0.00005683,0.8291,180
3427,453,0.00005673,0.8291,180
3428,453,0.00005659,0.8292,180
3429,453,0.00005662,0.8292,180
3430,453,0.00005652,0.8293,180
3431,453,0.00005639,0.8294,180
3432,453,0.00005633,0.8294,180
3433,453,0.00005629,0.8295,180
3434,453,0.00005622,0.8295,180
3435,453,0.00005615,0.8296,180
3436,453,0.00005604,0.8296,180
3437,453,0.00005599,0.8297,180
3438,453,0.00005596,0.8298,180
3439,453,0.00005597,0.8298,180
3440,453,0.00005597,0.8299,180
3441,453,0.00005612,0.8299,180
3442,453,0.0000562,0.83,180
3443,453,0.00005626,0.83,180
3444,453,0.00005626,0.8301,180
3445,453,0.00005638,0.8301,180
3446,453,0.00005639,0.8302,180
3447,453,0.00005634,0.8303,180
3448,453,0.0000563,0.8303,180
3449,453,0.00005627,0.8304,180
3450,453,0.00005624,0.8304,180
3451,453,0.00005619,0.8305,180
3452,453,0.00005613,0.8305,180
3453,453,0.00005626,0.8306,180
3454,453,0.00005624,0.8307,180
3455,453,0.00005612,0.8307,180
3456,453,0.00005593,0.8308,180
3457,453,0.00005575,0.8308,180
3458,453,0.00005562,0.8309,180
3459,453,0.00005549,0.8309,180
3460,453,0.00005539,0.831,180
3461,453,0.00005534,0.831,180
3462,453,0.00005529,0.8311,180
3463,453,0.00005519,0.8312,180
3464,453,0.0000551,0.8312,180
3465,453,0.00005502,0.8313,180
3466,453,0.00005501,0.8313,180
3467,453,0.00005502,0.8314,180
3468,453,0.00005502,0.8314,180
3469,453,0.00005487,0.8315,180
3470,453,0.00005475,0.8315,180
3471,453,0.00005471,0.8316,180
3472,453,0.0000547,0.8316,180
3473,453,0.00005445,0.8317,180
3474,453,0.00005438,0.8318,180
3475,453,0.00005439,0.8318,180
3476,453,0.00005437,0.8319,180
3477,453,0.00005437,0.8319,180
3478,453,0.00005439,0.832,180
3479,453,0.00005446,0.832,180
3480,453,0.00005461,0.8321,180
3481,453,0.00005475,0.8321,180
3482,453,0.00005487,0.8322,180
3483,453,0.00005501,0.8322,180
3484,453,0.00005517,0.8323,180
3485,453,0.00005521,0.8324,180
3486,453,0.00005518,0.8324,180
3487,453,0.00005515,0.8325,180
3488,453,0.00005508,0.8325,180
3489,453,0.0000548,0.8326,180
3490,453,0.00005457,0.8326,180
3491,453,0.00005435,0.8327,180
3492,453,0.00005415,0.8327,180
3493,453,0.000054,0.8328,180
3494,453,0.00005386,0.8328,180
3495,453,0.00005369,0.8329,180
3496,453,0.00005352,0.833,180
3497,453,0.00005357,0.833,180
3498,453,0.00005351,0.8331,180
3499,453,0.00005333,0.8331,180
3500,453,0.00005313,0.8332,180
3501,453,0.000053,0.8332,180
3502,453,0.00005292,0.8333,180
3503,453,0.00005286,0.8333,180
3504,453,0.00005278,0.8334,180
3505,453,0.0000527,0.8334,180
3506,453,0.00005263,0.8335,180
3507,453,0.00005263,0.8335,180
3508,453,0.00005269,0.8336,180
3509,453,0.00005265,0.8336,180
3510,453,0.00005268,0.8337,180
3511,453,0.00005277,0.8337,180
3512,453,0.00005278,0.8338,180
3513,453,0.00005284,0.8339,180
3514,453,0.00005294,0.8339,180
3515,453,0.00005303,0.834,180
3516,453,0.00005313,0.834,180
3517,453,0.00005314,0.8341,180
3518,453,0.00005306,0.8341,180
3519,453,0.00005289,0.8342,180
3520,453,0.00005273,0.8342,180
3521,453,0.00005241,0.8343,180
3522,453,0.00005219,0.8343,180
3523,453,0.000052,0.8344,180
3524,453,0.00005187,0.8344,180
3525,453,0.00005189,0.8345,180
3526,453,0.00005188,0.8345,180
3527,453,0.00005194,0.8346,180
3528,453,0.00005206,0.8346,180
3529,453,0.00005232,0.8347,180
3530,453,0.0000524,0.8347,180
3531,453,0.00005234,0.8348,180
3532,453,0.00005217,0.8349,180
3533,453,0.00005191,0.8349,180
3534,453,0.00005174,0.835,180
3535,453,0.00005167,0.835,180
3536,453,0.00005167,0.8351,180
3537,453,0.00005167,0.8351,180
3538,453,0.00005166,0.8352,180
3539,453,0.00005162,0.8352,180
3540,453,0.00005156,0.8353,180
3541,453,0.00005155,0.8353,180
3542,453,0.00005163,0.8354,180
3543,453,0.00005176,0.8354,180
3544,453,0.00005184,0.8355,180
3545,453,0.00005183,0.8355,180
3546,453,0.00005183,0.8356,180
3547,453,0.00005188,0.8356,180
3548,453,0.00005193,0.8357,180
3549,453,0.00005186,0.8357,180
3550,453,0.00005183,0.8358,180
3551,453,0.00005179,0.8358,180
3552,453,0.00005169,0.8359,180
3553,453,0.00005159,0.8359,180
3554,453,0.0000515,0.836,180
3555,453,0.00005146,0.836,180
3556,453,0.00005144,0.8361,180
3557,453,0.00005137,0.8361,180
3558,453,0.0000513,0.8362,180
3559,453,0.00005129,0.8362,180
3560,453,0.00005132,0.8363,180
3561,453,0.00005128,0.8364,180
3562,453,0.00005127,0.8364,180
3563,453,0.00005131,0.8365,180
3564,453,0.00005141,0.8365,180
3565,453,0.0000514,0.8366,180
3566,453,0.00005139,0.8366,180
3567,453,0.00005142,0.8367,180
3568,453,0.00005149,0.8367,180
3569,453,0.00005147,0.8368,180
3570,453,0.00005145,0.8368,180
3571,453,0.00005142,0.8369,180
3572,453,0.00005138,0.8369,180
3573,453,0.00005133,0.837,180
3574,453,0.00005125,0.837,180
3575,453,0.00005116,0.8371,180
3576,453,0.00005114,0.8371,180
3577,453,0.00005105,0.8372,180
3578,453,0.00005093,0.8372,180
3579,453,0.00005079,0.8373,180
3580,453,0.00005063,0.8373,180
3581,453,0.00005059,0.8374,180
3582,453,0.0000506,0.8374,180
3583,453,0.00005056,0.8375,180
3584,453,0.00005051,0.8375,180
3585,453,0.00005051,0.8376,180
3586,453,0.00005036,0.8376,180
3587,453,0.00005016,0.8377,180
3588,453,0.00005,0.8377,180
3589,453,0.00004979,0.8378,180
3590,453,0.00004969,0.8378,180
3591,453,0.00004962,0.8379,180
3592,453,0.00004965,0.8379,180
3593,453,0.00004992,0.838,180
3594,453,0.00005008,0.838,180
3595,453,0.00005026,0.8381,180
3596,453,0.00005042,0.8381,180
3597,453,0.00005049,0.8382,180
3598,453,0.00005049,0.8382,180
3599,453,0.00005045,0.8383,180
3600,453,0.00005039,0.8383,180
3601,453,0.00005008,0.8384,180
3602,453,0.00004995,0.8384,180
3603,453,0.00004991,0.8385,180
3604,453,0.00004989,0.8385,180
3605,453,0.00004986,0.8386,180
3606,453,0.00004971,0.8386,180
3607,453,0.00004949,0.8387,180
3608,453,0.00004932,0.8387,180
3609,453,0.0000492,0.8388,180
3610,453,0.0000491,0.8388,180
3611,453,0.00004903,0.8389,180
3612,453,0.00004908,0.8389,180
3613,453,0.00004932,0.839,180
3614,453,0.00004936,0.839,180
3615,453,0.00004929,0.8391,180
3616,453,0.00004919,0.8391,180
3617,453,0.00004905,0.8392,180
3618,453,0.00004896,0.8392,180
3619,453,0.00004889,0.8393,180
3620,453,0.00004887,0.8393,180
3621,453,0.00004888,0.8394,180
3622,453,0.00004888,0.8394,180
3623,453,0.00004886,0.8395,180
3624,453,0.00004882,0.8395,180
3625,453,0.00004872,0.8396,180
3626,453,0.0000486,0.8396,180
3627,453,0.00004859,0.8397,180
3628,453,0.00004861,0.8397,180
3629,453,0.00004861,0.8398,180
3630,453,0.00004859,0.8398,180
3631,453,0.0000486,0.8399,180
3632,453,0.00004864,0.8399,180
3633,453,0.00004871,0.84,180
3634,453,0.00004872,0.84,180
3635,453,0.00004867,0.84,180
3636,453,0.00004862,0.8401,180
3637,453,0.0000484,0.8401,180
3638,453,0.0000483,0.8402,180
3639,453,0.00004815,0.8402,180
3640,453,0.00004803,0.8403,180
3641,453,0.000048,0.8403,180
3642,453,0.00004801,0.8404,180
3643,453,0.00004805,0.8404,180
3644,453,0.00004811,0.8405,180
3645,453,0.00004828,0.8405,180
3646,453,0.00004837,0.8406,180
3647,453,0.0000485,0.8406,180
3648,453,0.00004855,0.8407,180
3649,453,0.00004852,0.8407,180
3650,453,0.00004849,0.8408,180
