t,x_original,xdot_original,xdot_pred
1470,0.148771784,9.27E-05,8.76E-05
1472,0.148957152,9.27E-05,8.76E-05
1474,0.149142479,9.27E-05,8.76E-05
1476,0.149327766,9.26E-05,8.76E-05
1478,0.149513012,9.26E-05,8.76E-05
1480,0.149698218,9.26E-05,8.76E-05
1482,0.149883384,9.26E-05,8.75E-05
1484,0.150068509,9.26E-05,8.75E-05
1486,0.150253594,9.25E-05,8.75E-05
1488,0.150438639,9.25E-05,8.75E-05
1490,0.150623644,9.25E-05,8.75E-05
1492,0.150808608,9.25E-05,8.75E-05
1494,0.150993532,9.25E-05,8.74E-05
1496,0.151178415,9.24E-05,8.74E-05
1498,0.151363259,9.24E-05,8.74E-05
1500,0.151548062,9.24E-05,8.74E-05
1502,0.151732825,9.24E-05,8.74E-05
1504,0.151917548,9.24E-05,8.74E-05
1506,0.15210223,9.23E-05,8.73E-05
1508,0.152286872,9.23E-05,8.73E-05
1510,0.152471474,9.23E-05,8.73E-05
1512,0.152656036,9.23E-05,8.73E-05
1514,0.152840558,9.23E-05,8.73E-05
1516,0.153025039,9.22E-05,8.73E-05
1518,0.153209481,9.22E-05,8.73E-05
1520,0.153393882,9.22E-05,8.72E-05
1522,0.153578243,9.22E-05,8.72E-05
1524,0.153762563,9.22E-05,8.72E-05
1526,0.153946844,9.21E-05,8.72E-05
1528,0.154131085,9.21E-05,8.72E-05
1530,0.154315285,9.21E-05,8.72E-05
1532,0.154499445,9.21E-05,8.71E-05
1534,0.154683566,9.21E-05,8.71E-05
1536,0.154867646,9.20E-05,8.71E-05
1538,0.155051686,9.20E-05,8.71E-05
1540,0.155235686,9.20E-05,8.71E-05
1542,0.155419646,9.20E-05,8.71E-05
1544,0.155603565,9.20E-05,8.70E-05
1546,0.155787445,9.19E-05,8.70E-05
1548,0.155971285,9.19E-05,8.70E-05
1550,0.156155085,9.19E-05,8.70E-05
1552,0.156338844,9.19E-05,8.70E-05
1554,0.156522564,9.19E-05,8.70E-05
1556,0.156706243,9.18E-05,8.69E-05
1558,0.156889883,9.18E-05,8.69E-05
1560,0.157073483,9.18E-05,8.69E-05
1562,0.157257042,9.18E-05,8.69E-05
1564,0.157440562,9.18E-05,8.69E-05
1566,0.157624042,9.17E-05,8.69E-05
1568,0.157807482,9.17E-05,8.68E-05
1570,0.157990882,9.17E-05,8.68E-05
1572,0.158174241,9.17E-05,8.68E-05
1574,0.158357561,9.17E-05,8.68E-05
1576,0.158540841,9.16E-05,8.68E-05
1578,0.158724082,9.16E-05,8.68E-05
1580,0.158907282,9.16E-05,8.67E-05
1582,0.159090442,9.16E-05,8.67E-05
1584,0.159273563,9.16E-05,8.67E-05
1586,0.159456643,9.15E-05,8.67E-05
1588,0.159639684,9.15E-05,8.67E-05
1590,0.159822685,9.15E-05,8.67E-05
1592,0.160005646,9.15E-05,8.66E-05
1594,0.160188567,9.15E-05,8.66E-05
1596,0.160371448,9.14E-05,8.66E-05
1598,0.16055429,9.14E-05,8.66E-05
1600,0.160737091,9.14E-05,8.66E-05
1602,0.160919853,9.14E-05,8.66E-05
1604,0.161102575,9.14E-05,8.65E-05
1606,0.161285258,9.13E-05,8.65E-05
1608,0.1614679,9.13E-05,8.65E-05
1610,0.161650503,9.13E-05,8.65E-05
1612,0.161833066,9.13E-05,8.65E-05
1614,0.162015589,9.13E-05,8.65E-05
1616,0.162198072,9.12E-05,8.64E-05
1618,0.162380516,9.12E-05,8.64E-05
1620,0.16256292,9.12E-05,8.64E-05
1622,0.162745284,9.12E-05,8.64E-05
1624,0.162927609,9.12E-05,8.64E-05
1626,0.163109894,9.11E-05,8.64E-05
1628,0.163292139,9.11E-05,8.63E-05
1630,0.163474344,9.11E-05,8.63E-05
1632,0.16365651,9.11E-05,8.63E-05
1634,0.163838636,9.11E-05,8.63E-05
1636,0.164020723,9.10E-05,8.63E-05
1638,0.16420277,9.10E-05,8.63E-05
1640,0.164384777,9.10E-05,8.63E-05
1642,0.164566744,9.10E-05,8.62E-05
1644,0.164748672,9.10E-05,8.62E-05
1646,0.16493056,9.09E-05,8.62E-05
1648,0.165112409,9.09E-05,8.62E-05
1650,0.165294218,9.09E-05,8.62E-05
1652,0.165475988,9.09E-05,8.62E-05
1654,0.165657718,9.09E-05,8.61E-05
1656,0.165839408,9.08E-05,8.61E-05
1658,0.166021059,9.08E-05,8.61E-05
1660,0.16620267,9.08E-05,8.61E-05
1662,0.166384242,9.08E-05,8.61E-05
1664,0.166565774,9.08E-05,8.61E-05
1666,0.166747266,9.07E-05,8.60E-05
1668,0.166928719,9.07E-05,8.60E-05
1670,0.167110133,9.07E-05,8.60E-05
1672,0.167291507,9.07E-05,8.60E-05
1674,0.167472841,9.07E-05,8.60E-05
1676,0.167654136,9.06E-05,8.60E-05
1678,0.167835392,9.06E-05,8.59E-05
1680,0.168016608,9.06E-05,8.59E-05
1682,0.168197785,9.06E-05,8.59E-05
1684,0.168378922,9.06E-05,8.59E-05
1686,0.16856002,9.05E-05,8.59E-05
1688,0.168741078,9.05E-05,8.59E-05
1690,0.168922097,9.05E-05,8.58E-05
1692,0.169103076,9.05E-05,8.58E-05
1694,0.169284016,9.05E-05,8.58E-05
1696,0.169464917,9.05E-05,8.58E-05
1698,0.169645778,9.04E-05,8.58E-05
1700,0.1698266,9.04E-05,8.58E-05
1702,0.170007383,9.04E-05,8.57E-05
1704,0.170188126,9.04E-05,8.57E-05
1706,0.17036883,9.04E-05,8.57E-05
1708,0.170549494,9.03E-05,8.57E-05
1710,0.170730119,9.03E-05,8.57E-05
1712,0.170910705,9.03E-05,8.57E-05
1714,0.171091251,9.03E-05,8.57E-05
1716,0.171271758,9.03E-05,8.56E-05
1718,0.171452226,9.02E-05,8.56E-05
1720,0.171632655,9.02E-05,8.56E-05
1722,0.171813044,9.02E-05,8.56E-05
1724,0.171993394,9.02E-05,8.56E-05
1726,0.172173704,9.02E-05,8.56E-05
1728,0.172353976,9.01E-05,8.55E-05
1730,0.172534208,9.01E-05,8.55E-05
1732,0.172714401,9.01E-05,8.55E-05
