t,x_original,xdot_original,xdot_pred
3456,1.000999969,1.29E-35,1.28E-06
3458,1.000999969,1.15E-35,1.28E-06
3460,1.000999969,1.02E-35,1.28E-06
3462,1.000999969,9.04E-36,1.28E-06
3464,1.000999969,8.03E-36,1.28E-06
3466,1.000999969,7.13E-36,1.28E-06
3468,1.000999969,6.33E-36,1.28E-06
3470,1.000999969,5.62E-36,1.28E-06
3472,1.000999969,4.98E-36,1.28E-06
3474,1.000999969,4.42E-36,1.28E-06
3476,1.000999969,3.92E-36,1.28E-06
3478,1.000999969,3.48E-36,1.28E-06
3480,1.000999969,3.09E-36,1.28E-06
3482,1.000999969,2.74E-36,1.28E-06
3484,1.000999969,2.43E-36,1.28E-06
3486,1.000999969,2.15E-36,1.28E-06
3488,1.000999969,1.91E-36,1.28E-06
3490,1.000999969,1.69E-36,1.28E-06
3492,1.000999969,1.50E-36,1.28E-06
3494,1.000999969,1.33E-36,1.28E-06
3496,1.000999969,1.18E-36,1.28E-06
3498,1.000999969,1.05E-36,1.28E-06
3500,1.000999969,9.26E-37,1.28E-06
3502,1.000999969,8.21E-37,1.28E-06
3504,1.000999969,7.27E-37,1.28E-06
3506,1.000999969,6.44E-37,1.28E-06
3508,1.000999969,5.70E-37,1.28E-06
3510,1.000999969,5.05E-37,1.28E-06
3512,1.000999969,4.47E-37,1.28E-06
3514,1.000999969,3.96E-37,1.28E-06
3516,1.000999969,3.51E-37,1.28E-06
3518,1.000999969,3.10E-37,1.28E-06
3520,1.000999969,2.75E-37,1.28E-06
3522,1.000999969,2.43E-37,1.28E-06
3524,1.000999969,2.15E-37,1.28E-06
3526,1.000999969,1.90E-37,1.28E-06
3528,1.000999969,1.69E-37,1.28E-06
3530,1.000999969,1.49E-37,1.28E-06
3532,1.000999969,1.32E-37,1.28E-06
3534,1.000999969,1.17E-37,1.28E-06
3536,1.000999969,1.03E-37,1.28E-06
3538,1.000999969,9.13E-38,1.28E-06
3540,1.000999969,8.07E-38,1.28E-06
3542,1.000999969,7.13E-38,1.28E-06
3544,1.000999969,6.31E-38,1.28E-06
3546,1.000999969,5.57E-38,1.28E-06
3548,1.000999969,4.93E-38,1.28E-06
3550,1.000999969,4.35E-38,1.28E-06
3552,1.000999969,3.85E-38,1.28E-06
3554,1.000999969,3.40E-38,1.28E-06
3556,1.000999969,3.00E-38,1.28E-06
3558,1.000999969,2.65E-38,1.28E-06
3560,1.000999969,2.34E-38,1.28E-06
3562,1.000999969,2.07E-38,1.28E-06
3564,1.000999969,1.83E-38,1.28E-06
3566,1.000999969,1.61E-38,1.28E-06
3568,1.000999969,1.42E-38,1.28E-06
3570,1.000999969,1.26E-38,1.28E-06
3572,1.000999969,1.11E-38,1.28E-06
3574,1.000999969,9.80E-39,1.28E-06
3576,1.000999969,8.65E-39,1.28E-06
3578,1.000999969,7.63E-39,1.28E-06
3580,1.000999969,6.73E-39,1.28E-06
3582,1.000999969,5.94E-39,1.28E-06
3584,1.000999969,5.24E-39,1.28E-06
3586,1.000999969,4.62E-39,1.28E-06
3588,1.000999969,4.08E-39,1.28E-06
3590,1.000999969,3.59E-39,1.28E-06
3592,1.000999969,3.17E-39,1.28E-06
3594,1.000999969,2.79E-39,1.28E-06
3596,1.000999969,2.46E-39,1.28E-06
3598,1.000999969,2.17E-39,1.28E-06
3600,1.000999969,1.91E-39,1.28E-06
3602,1.000999969,1.69E-39,1.28E-06
3604,1.000999969,1.49E-39,1.28E-06
3606,1.000999969,1.31E-39,1.28E-06
3608,1.000999969,1.15E-39,1.28E-06
3610,1.000999969,1.02E-39,1.28E-06
3612,1.000999969,8.95E-40,1.28E-06
3614,1.000999969,7.88E-40,1.28E-06
3616,1.000999969,6.94E-40,1.28E-06
3618,1.000999969,6.11E-40,1.28E-06
3620,1.000999969,5.38E-40,1.28E-06
3622,1.000999969,4.74E-40,1.28E-06
3624,1.000999969,4.17E-40,1.28E-06
3626,1.000999969,3.67E-40,1.28E-06
3628,1.000999969,3.23E-40,1.28E-06
3630,1.000999969,2.84E-40,1.28E-06
3632,1.000999969,2.50E-40,1.28E-06
