t,x_original,xdot_original,xdot_pred
744,0.983086064,4.79E-05,5.03E-05
746,0.983181062,4.75E-05,4.99E-05
748,0.98327533,4.71E-05,4.95E-05
750,0.983368874,4.68E-05,4.92E-05
752,0.983461703,4.64E-05,4.88E-05
754,0.983553822,4.61E-05,4.84E-05
756,0.983645239,4.57E-05,4.81E-05
758,0.98373596,4.54E-05,4.77E-05
760,0.983825993,4.50E-05,4.73E-05
762,0.983915344,4.47E-05,4.70E-05
764,0.984004019,4.43E-05,4.66E-05
766,0.984092025,4.40E-05,4.63E-05
768,0.984179369,4.37E-05,4.59E-05
770,0.984266056,4.33E-05,4.56E-05
772,0.984352093,4.30E-05,4.53E-05
774,0.984437486,4.27E-05,4.49E-05
776,0.984522242,4.24E-05,4.46E-05
778,0.984606365,4.21E-05,4.43E-05
780,0.984689863,4.17E-05,4.39E-05
782,0.984772741,4.14E-05,4.36E-05
784,0.984855005,4.11E-05,4.33E-05
786,0.984936661,4.08E-05,4.30E-05
788,0.985017714,4.05E-05,4.27E-05
790,0.985098171,4.02E-05,4.24E-05
792,0.985178036,3.99E-05,4.21E-05
794,0.985257315,3.96E-05,4.18E-05
796,0.985336014,3.93E-05,4.15E-05
798,0.985414137,3.91E-05,4.12E-05
800,0.985491692,3.88E-05,4.09E-05
802,0.985568681,3.85E-05,4.06E-05
804,0.985645112,3.82E-05,4.03E-05
806,0.985720989,3.79E-05,4.00E-05
808,0.985796316,3.77E-05,3.97E-05
810,0.9858711,3.74E-05,3.94E-05
812,0.985945345,3.71E-05,3.91E-05
814,0.986019056,3.69E-05,3.89E-05
816,0.986092238,3.66E-05,3.86E-05
818,0.986164895,3.63E-05,3.83E-05
820,0.986237033,3.61E-05,3.80E-05
822,0.986308656,3.58E-05,3.78E-05
824,0.986379769,3.56E-05,3.75E-05
826,0.986450377,3.53E-05,3.72E-05
828,0.986520483,3.51E-05,3.70E-05
830,0.986590093,3.48E-05,3.67E-05
832,0.986659211,3.46E-05,3.65E-05
834,0.986727842,3.43E-05,3.62E-05
836,0.986795989,3.41E-05,3.60E-05
838,0.986863657,3.38E-05,3.57E-05
840,0.986930851,3.36E-05,3.55E-05
842,0.986997574,3.34E-05,3.52E-05
844,0.987063831,3.31E-05,3.50E-05
846,0.987129626,3.29E-05,3.47E-05
848,0.987194963,3.27E-05,3.45E-05
850,0.987259846,3.24E-05,3.43E-05
852,0.987324279,3.22E-05,3.40E-05
854,0.987388265,3.20E-05,3.38E-05
856,0.98745181,3.18E-05,3.36E-05
858,0.987514917,3.16E-05,3.33E-05
860,0.987577589,3.13E-05,3.31E-05
862,0.98763983,3.11E-05,3.29E-05
864,0.987701645,3.09E-05,3.27E-05
866,0.987763037,3.07E-05,3.24E-05
868,0.987824009,3.05E-05,3.22E-05
870,0.987884565,3.03E-05,3.20E-05
872,0.987944709,3.01E-05,3.18E-05
874,0.988004444,2.99E-05,3.16E-05
876,0.988063775,2.97E-05,3.14E-05
878,0.988122703,2.95E-05,3.12E-05
880,0.988181233,2.93E-05,3.09E-05
882,0.988239369,2.91E-05,3.07E-05
884,0.988297113,2.89E-05,3.05E-05
886,0.988354469,2.87E-05,3.03E-05
888,0.988411441,2.85E-05,3.01E-05
890,0.98846803,2.83E-05,2.99E-05
892,0.988524242,2.81E-05,2.97E-05
894,0.988580079,2.79E-05,2.95E-05
896,0.988635543,2.77E-05,2.93E-05
898,0.988690639,2.75E-05,2.91E-05
900,0.98874537,2.74E-05,2.90E-05
902,0.988799737,2.72E-05,2.88E-05
904,0.988853746,2.70E-05,2.86E-05
906,0.988907398,2.68E-05,2.84E-05
908,0.988960696,2.66E-05,2.82E-05
910,0.989013644,2.65E-05,2.80E-05
912,0.989066244,2.63E-05,2.78E-05
914,0.9891185,2.61E-05,2.77E-05
916,0.989170413,2.60E-05,2.75E-05
918,0.989221988,2.58E-05,2.73E-05
920,0.989273226,2.56E-05,2.71E-05
922,0.989324131,2.55E-05,2.70E-05
924,0.989374706,2.53E-05,2.68E-05
926,0.989424952,2.51E-05,2.66E-05
928,0.989474873,2.50E-05,2.64E-05
930,0.989524472,2.48E-05,2.63E-05
932,0.989573751,2.46E-05,2.61E-05
934,0.989622712,2.45E-05,2.59E-05
936,0.989671359,2.43E-05,2.58E-05
938,0.989719693,2.42E-05,2.56E-05
940,0.989767718,2.40E-05,2.55E-05
942,0.989815436,2.39E-05,2.53E-05
944,0.989862849,2.37E-05,2.51E-05
946,0.98990996,2.36E-05,2.50E-05
948,0.989956772,2.34E-05,2.48E-05
950,0.990003286,2.33E-05,2.47E-05
952,0.990049505,2.31E-05,2.45E-05
954,0.990095432,2.30E-05,2.44E-05
956,0.990141068,2.28E-05,2.42E-05
958,0.990186417,2.27E-05,2.40E-05
960,0.99023148,2.25E-05,2.39E-05
962,0.99027626,2.24E-05,2.38E-05
964,0.990320759,2.22E-05,2.36E-05
966,0.990364979,2.21E-05,2.35E-05
968,0.990408923,2.20E-05,2.33E-05
970,0.990452592,2.18E-05,2.32E-05
972,0.990495989,2.17E-05,2.30E-05
974,0.990539116,2.16E-05,2.29E-05
976,0.990581976,2.14E-05,2.27E-05
978,0.990624569,2.13E-05,2.26E-05
980,0.990666899,2.12E-05,2.25E-05
982,0.990708967,2.10E-05,2.23E-05
984,0.990750776,2.09E-05,2.22E-05
986,0.990792327,2.08E-05,2.21E-05
988,0.990833622,2.06E-05,2.19E-05
990,0.990874664,2.05E-05,2.18E-05
992,0.990915455,2.04E-05,2.17E-05
994,0.990955996,2.03E-05,2.15E-05
996,0.990996289,2.01E-05,2.14E-05
998,0.991036337,2.00E-05,2.13E-05
1000,0.99107614,1.99E-05,2.11E-05
1002,0.991115702,1.98E-05,2.10E-05
1004,0.991155024,1.97E-05,2.09E-05
1006,0.991194107,1.95E-05,2.08E-05
1008,0.991232954,1.94E-05,2.06E-05
1010,0.991271567,1.93E-05,2.05E-05
1012,0.991309946,1.92E-05,2.04E-05
1014,0.991348095,1.91E-05,2.03E-05
1016,0.991386014,1.90E-05,2.02E-05
1018,0.991423706,1.88E-05,2.00E-05
1020,0.991461172,1.87E-05,1.99E-05
1022,0.991498414,1.86E-05,1.98E-05
1024,0.991535434,1.85E-05,1.97E-05
1026,0.991572233,1.84E-05,1.96E-05
1028,0.991608813,1.83E-05,1.95E-05
1030,0.991645176,1.82E-05,1.93E-05
1032,0.991681323,1.81E-05,1.92E-05
1034,0.991717256,1.80E-05,1.91E-05
1036,0.991752976,1.79E-05,1.90E-05
1038,0.991788486,1.78E-05,1.89E-05
1040,0.991823786,1.77E-05,1.88E-05
1042,0.991858879,1.75E-05,1.87E-05
1044,0.991893765,1.74E-05,1.86E-05
1046,0.991928447,1.73E-05,1.85E-05
1048,0.991962925,1.72E-05,1.83E-05
1050,0.991997202,1.71E-05,1.82E-05
1052,0.992031279,1.70E-05,1.81E-05
1054,0.992065157,1.69E-05,1.80E-05
1056,0.992098838,1.68E-05,1.79E-05
1058,0.992132324,1.67E-05,1.78E-05
1060,0.992165615,1.66E-05,1.77E-05
1062,0.992198713,1.65E-05,1.76E-05
1064,0.99223162,1.65E-05,1.75E-05
1066,0.992264337,1.64E-05,1.74E-05
1068,0.992296865,1.63E-05,1.73E-05
1070,0.992329206,1.62E-05,1.72E-05
1072,0.992361361,1.61E-05,1.71E-05
1074,0.992393331,1.60E-05,1.70E-05
1076,0.992425119,1.59E-05,1.69E-05
1078,0.992456724,1.58E-05,1.68E-05
1080,0.992488149,1.57E-05,1.67E-05
1082,0.992519395,1.56E-05,1.66E-05
1084,0.992550463,1.55E-05,1.66E-05
1086,0.992581354,1.54E-05,1.65E-05
1088,0.99261207,1.54E-05,1.64E-05
1090,0.992642612,1.53E-05,1.63E-05
1092,0.992672981,1.52E-05,1.62E-05
1094,0.992703178,1.51E-05,1.61E-05
1096,0.992733205,1.50E-05,1.60E-05
1098,0.992763063,1.49E-05,1.59E-05
1100,0.992792753,1.48E-05,1.58E-05
1102,0.992822276,1.48E-05,1.57E-05
1104,0.992851633,1.47E-05,1.57E-05
1106,0.992880826,1.46E-05,1.56E-05
1108,0.992909856,1.45E-05,1.55E-05
1110,0.992938724,1.44E-05,1.54E-05
1112,0.992967431,1.44E-05,1.53E-05
1114,0.992995979,1.43E-05,1.52E-05
1116,0.993024367,1.42E-05,1.51E-05
1118,0.993052598,1.41E-05,1.51E-05
1120,0.993080673,1.40E-05,1.50E-05
1122,0.993108592,1.40E-05,1.49E-05
1124,0.993136358,1.39E-05,1.48E-05
1126,0.99316397,1.38E-05,1.47E-05
1128,0.993191429,1.37E-05,1.47E-05
1130,0.993218738,1.37E-05,1.46E-05
1132,0.993245897,1.36E-05,1.45E-05
1134,0.993272907,1.35E-05,1.44E-05
1136,0.99329977,1.34E-05,1.43E-05
1138,0.993326485,1.34E-05,1.43E-05
1140,0.993353055,1.33E-05,1.42E-05
1142,0.993379479,1.32E-05,1.41E-05
1144,0.99340576,1.31E-05,1.40E-05
1146,0.993431898,1.31E-05,1.40E-05
1148,0.993457895,1.30E-05,1.39E-05
1150,0.99348375,1.29E-05,1.38E-05
1152,0.993509465,1.29E-05,1.37E-05
1154,0.993535042,1.28E-05,1.37E-05
1156,0.993560481,1.27E-05,1.36E-05
1158,0.993585782,1.27E-05,1.35E-05
1160,0.993610948,1.26E-05,1.34E-05
1162,0.993635978,1.25E-05,1.34E-05
1164,0.993660874,1.24E-05,1.33E-05
1166,0.993685637,1.24E-05,1.32E-05
1168,0.993710267,1.23E-05,1.32E-05
1170,0.993734766,1.22E-05,1.31E-05
1172,0.993759134,1.22E-05,1.30E-05
1174,0.993783372,1.21E-05,1.30E-05
1176,0.993807482,1.21E-05,1.29E-05
1178,0.993831463,1.20E-05,1.28E-05
1180,0.993855318,1.19E-05,1.27E-05
1182,0.993879046,1.19E-05,1.27E-05
1184,0.993902648,1.18E-05,1.26E-05
1186,0.993926126,1.17E-05,1.26E-05
1188,0.993949481,1.17E-05,1.25E-05
1190,0.993972712,1.16E-05,1.24E-05
1192,0.993995821,1.16E-05,1.24E-05
1194,0.994018809,1.15E-05,1.23E-05
1196,0.994041677,1.14E-05,1.22E-05
1198,0.994064424,1.14E-05,1.22E-05
1200,0.994087053,1.13E-05,1.21E-05
1202,0.994109564,1.13E-05,1.20E-05
1204,0.994131957,1.12E-05,1.20E-05
1206,0.994154234,1.11E-05,1.19E-05
1208,0.994176395,1.11E-05,1.19E-05
1210,0.994198441,1.10E-05,1.18E-05
1212,0.994220373,1.10E-05,1.17E-05
1214,0.994242191,1.09E-05,1.17E-05
1216,0.994263897,1.09E-05,1.16E-05
1218,0.99428549,1.08E-05,1.16E-05
1220,0.994306973,1.07E-05,1.15E-05
1222,0.994328344,1.07E-05,1.14E-05
1224,0.994349606,1.06E-05,1.14E-05
1226,0.994370759,1.06E-05,1.13E-05
1228,0.994391803,1.05E-05,1.13E-05
1230,0.99441274,1.05E-05,1.12E-05
1232,0.994433569,1.04E-05,1.12E-05
1234,0.994454293,1.04E-05,1.11E-05
1236,0.99447491,1.03E-05,1.10E-05
1238,0.994495423,1.03E-05,1.10E-05
1240,0.994515831,1.02E-05,1.09E-05
1242,0.994536136,1.02E-05,1.09E-05
1244,0.994556338,1.01E-05,1.08E-05
1246,0.994576438,1.00E-05,1.08E-05
1248,0.994596436,1.00E-05,1.07E-05
1250,0.994616333,9.95E-06,1.07E-05
1252,0.99463613,9.90E-06,1.06E-05
1254,0.994655827,9.85E-06,1.06E-05
1256,0.994675425,9.80E-06,1.05E-05
1258,0.994694925,9.75E-06,1.04E-05
1260,0.994714327,9.70E-06,1.04E-05
1262,0.994733632,9.65E-06,1.03E-05
1264,0.99475284,9.60E-06,1.03E-05
1266,0.994771952,9.56E-06,1.02E-05
1268,0.994790969,9.51E-06,1.02E-05
1270,0.994809892,9.46E-06,1.01E-05
1272,0.99482872,9.41E-06,1.01E-05
1274,0.994847455,9.37E-06,1.00E-05
1276,0.994866096,9.32E-06,9.99E-06
1278,0.994884646,9.27E-06,9.94E-06
1280,0.994903104,9.23E-06,9.90E-06
1282,0.99492147,9.18E-06,9.85E-06
1284,0.994939746,9.14E-06,9.80E-06
1286,0.994957932,9.09E-06,9.75E-06
1288,0.994976028,9.05E-06,9.70E-06
1290,0.994994036,9.00E-06,9.66E-06
1292,0.995011955,8.96E-06,9.61E-06
1294,0.995029786,8.92E-06,9.56E-06
1296,0.99504753,8.87E-06,9.52E-06
1298,0.995065187,8.83E-06,9.47E-06
1300,0.995082759,8.79E-06,9.43E-06
